TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-21 13:40:17,1766324417913,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,GET,battleId=treino_1766324361338_wuwr2heg5,200,2x4hp-1766324417913-659c237c21a7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-aiazhqr3t-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,10,iad1,276,2048,,prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,01KD0J7DDRVDAG7VQ3D7PGJ80D,c0tyOqcT0RAC,1
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🔥 [EFEITOS PLAYER] Processando efeitos no início do turno: { playerHp: 151, playerEffects: [] }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🔥 [EFEITOS PLAYER] Resultado: { newHp: 151, dano: 0, cura: 0, newEffects: [] }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,📊 [EFEITOS PLAYER] Efeitos atualizados no estado: nenhum,prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🎮 [BATALHA] Estado antes de processar ação do jogador: { playerHp: 151, iaHp: 113, action: 'defend', abilityIndex: undefined }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🛡️ [DEFESA] Processando defesa: {
  jogador: 'Draft, o Matador',
  energiaAntes: 70,
  energiaDepois: 90,
  energiaRecuperada: 20,
  energyMax: 100
}",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"📝 [BATALHA] Resultado da ação: {
  success: true,
  action: 'defend',
  attackerHp: 151,
  defenderHp: undefined,
  errou: undefined,
  finished: undefined
}",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"✅ [BATALHA] Estado atualizado após jogador: { playerHp: 151, iaHp: 113 }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🏁 [BATALHA] Verificando fim da batalha: { finished: undefined, iaHp: 113 }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:17,1766324417667,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,d2t99-1766324417582-9b3e6b4e7ac8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,🤖 [TURNO IA] Iniciando turno da IA,prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
